date,marketCap,enterpriseVal,peRatio,pbRatio,trailingPEG1Y
2018-09-28T00:00:00.000Z,1109543252120.0,1153173252120.0,19.7709061319,9.6524828587,0.4884576809
2018-09-29T00:00:00.000Z,,,18.6380751561,10.3553366134,0.4939089916
2018-10-01T00:00:00.000Z,1097648982760.0,1145830982760.0,18.4382755667,10.2443277251,0.4886143025
2018-10-02T00:00:00.000Z,1107405433280.0,1155587433280.0,18.6021641377,10.3353844091,0.4929573496
2018-10-03T00:00:00.000Z,1120880926820.0,1169062926820.0,18.8285250847,10.4611508192,0.4989559147
2018-10-04T00:00:00.000Z,1101174828740.0,1149356828740.0,18.4975026245,10.2772343485,0.4901838195
2018-10-05T00:00:00.000Z,1083304102540.0,1131486102540.0,18.1973106875,10.1104473531,0.4822287332
2018-10-08T00:00:00.000Z,1080792541020.0,1128974541020.0,18.1551215505,10.0870070186,0.4811107211
2018-10-09T00:00:00.000Z,1095765311620.0,1143947311620.0,18.4066337139,10.2267474742,0.4877757934
2018-10-10T00:00:00.000Z,1045002789360.0,1093184789360.0,17.5539263469,9.752982252,0.4651790482
2018-10-11T00:00:00.000Z,1035777630700.0,1083959630700.0,17.3989624011,9.6668841003,0.4610725036
2018-10-12T00:00:00.000Z,1072774863860.0,1120956863860.0,18.0204408436,10.0121782585,0.4775416824
2018-10-15T00:00:00.000Z,1049832715360.0,1098014715360.0,17.6350593029,9.7980598184,0.4673290715
2018-10-16T00:00:00.000Z,1072968060900.0,1121150060900.0,18.0236861618,10.0139813611,0.4776276833
2018-10-17T00:00:00.000Z,1068331331940.0,1116513331940.0,17.9457985241,9.9707068974,0.4755636609
2018-10-18T00:00:00.000Z,1043360614520.0,1091542614520.0,17.5263411419,9.7376558795,0.4644480403
2018-10-19T00:00:00.000Z,1059251071060.0,1107433071060.0,17.793268567,9.8859610727,0.471521617
2018-10-22T00:00:00.000Z,1065723171900.0,1113905171900.0,17.9019867279,9.9463650116,0.4744026483
2018-10-23T00:00:00.000Z,1075769417980.0,1123951417980.0,18.0707432763,10.0401263496,0.4788746968
2018-10-24T00:00:00.000Z,1038868783340.0,1087050783340.0,17.4508874929,9.6957337428,0.4624485186
2018-10-25T00:00:00.000Z,1061617734800.0,1109799734800.0,17.8330237154,9.9080490802,0.4725751285
2018-10-26T00:00:00.000Z,1044712993800.0,1092894993800.0,17.5490583696,9.7502775981,0.4650500468
2018-10-29T00:00:00.000Z,1025103494240.0,1073285494240.0,17.2196585685,9.5672626787,0.4563209521
2018-10-30T00:00:00.000Z,1030223215800.0,1078405215800.0,17.3056595018,9.6150448991,0.4585999768
2018-10-31T00:00:00.000Z,1057077604360.0,1105259604360.0,17.7567587368,9.8656761679,0.4705541065
2018-11-01T00:00:00.000Z,1073306155720.0,1121488155720.0,18.0293654687,10.0171367908,0.4777781849
2018-11-02T00:00:00.000Z,1002113046480.0,1050295046480.0,16.8334656982,9.352693463,0.446086841
2018-11-05T00:00:00.000Z,973664782340.0,1021846782340.0,16.3555925877,9.0871865973,0.4334232036
2018-11-06T00:00:00.000Z,984194021020.0,1032376021020.0,16.5324624317,9.1854556919,0.4381102544
2018-11-07T00:00:00.000Z,1014042963700.0,1062224963700.0,17.0338640994,9.4640350518,0.4513973986
2018-11-08T00:00:00.000Z,1006991271740.0,1055173271740.0,16.9154099837,9.398221805,0.4482583646
2018-11-09T00:00:00.000Z,987574969220.0,1035756969220.0,16.5892555008,9.2170099883,0.4396152708
2018-11-12T00:00:00.000Z,937826731420.0,986008731420.0,15.7535860547,8.7527110551,0.4174700304
2018-11-13T00:00:00.000Z,928456674980.0,976638674980.0,15.5961881201,8.6652605764,0.4132989852
2018-11-14T00:00:00.000Z,902230176800.0,950412176800.0,15.1556361694,8.4204893912,0.4016243585
2018-11-15T00:00:00.000Z,924496135660.0,972678135660.0,15.5296590963,8.628296972,0.4115359661
2018-11-16T00:00:00.000Z,934735578780.0,982917578780.0,15.7016609629,8.7238614126,0.4160940155
2018-11-19T00:00:00.000Z,897690046360.0,945872046360.0,15.0793711908,8.3781164789,0.3996033366
2018-11-20T00:00:00.000Z,854800303480.0,902982303480.0,14.3589105421,7.9778276898,0.3805111294
2018-11-21T00:00:00.000Z,853834318280.0,902016318280.0,14.3426839509,7.9688121765,0.3800811247
2018-11-23T00:00:00.000Z,832147950540.0,880329950540.0,13.9783969787,7.7664139037,0.3704275199
2018-11-26T00:00:00.000Z,843401678120.0,891583678120.0,14.1674367661,7.8714446333,0.3754370743
2018-11-27T00:00:00.000Z,841566306240.0,889748306240.0,14.1366062428,7.8543151581,0.3746200654
2018-11-28T00:00:00.000Z,873926810440.0,922108810440.0,14.6801970476,8.1563348525,0.3890252218
2018-11-29T00:00:00.000Z,867213213300.0,915395213300.0,14.5674222388,8.0936770353,0.3860366893
2018-11-30T00:00:00.000Z,862528185080.0,910710185080.0,14.4887232716,8.0499517959,0.3839511667
2018-12-03T00:00:00.000Z,892666923320.0,940848923320.0,14.9949929166,8.3312358099,0.3973673123
2018-12-04T00:00:00.000Z,853399624940.0,901581624940.0,14.3353819848,7.9647551956,0.3798876226
2018-12-06T00:00:00.000Z,843884670720.0,892066670720.0,14.1755500616,7.8759523899,0.3756520766
2018-12-07T00:00:00.000Z,813794231740.0,861976231740.0,13.6700917461,7.5951191516,0.3622574313
2018-12-10T00:00:00.000Z,819155449600.0,867337449600.0,13.7601493272,7.6451552503,0.3646439572
2018-12-11T00:00:00.000Z,814470421380.0,862652421380.0,13.68145036,7.6014300109,0.3625584345
2018-12-12T00:00:00.000Z,816740486600.0,864922486600.0,13.7195828493,7.6226164671,0.3635689455
2018-12-13T00:00:00.000Z,825675849700.0,873857849700.0,13.8696788178,7.7060099648,0.3675464887
2018-12-14T00:00:00.000Z,799256154480.0,847438154480.0,13.4258815488,7.459435677,0.355785861
2018-12-17T00:00:00.000Z,791818068440.0,840000068440.0,13.3009367966,7.3900162248,0.3524748251
2018-12-18T00:00:00.000Z,802105810820.0,850287810820.0,13.4737499928,7.4860314411,0.3570543748
2018-12-19T00:00:00.000Z,777086794140.0,825268794140.0,13.053481281,7.2525296475,0.3459172539
2018-12-20T00:00:00.000Z,757477294580.0,805659294580.0,12.7240814799,7.0695147282,0.3371881592
2018-12-21T00:00:00.000Z,728014745980.0,776196745980.0,12.2291704487,6.7945415735,0.3240730169
2018-12-24T00:00:00.000Z,709178034580.0,757360034580.0,11.9127519205,6.6187390648,0.3156879259
2018-12-26T00:00:00.000Z,759119469420.0,807301469420.0,12.7516666849,7.0848411007,0.3379191672
2018-12-27T00:00:00.000Z,754192944900.0,802374944900.0,12.6689110699,7.0388619831,0.3357261434
2018-12-28T00:00:00.000Z,754579338980.0,802761338980.0,12.6754017063,7.0424681884,0.3358981452
2018-12-29T00:00:00.000Z,,,12.6967296357,6.4005983356,1.777542149
2018-12-31T00:00:00.000Z,748539080520.0,776842080520.0,12.5950948246,6.349362811,1.7633132754
2019-01-02T00:00:00.000Z,749393252160.0,777696252160.0,12.6094673177,6.3566081851,1.7653254245
2019-01-03T00:00:00.000Z,674748141620.0,703051141620.0,11.3534711114,5.7234429955,1.5894859556
2019-01-04T00:00:00.000Z,703552707480.0,731855707480.0,11.838143519,5.96777311,1.6573400927
2019-01-07T00:00:00.000Z,701986726140.0,730289726140.0,11.8117939483,5.9544899242,1.6536511528
2019-01-08T00:00:00.000Z,715368748500.0,743671748500.0,12.0369630075,6.0680007846,1.6851748211
2019-01-09T00:00:00.000Z,727516967380.0,755819967380.0,12.2413717989,6.1710461047,1.7137920518
2019-01-10T00:00:00.000Z,729842212400.0,758145212400.0,12.2804969191,6.190769623,1.7192695687
2019-01-11T00:00:00.000Z,722676661420.0,750979661420.0,12.1599276711,6.129988985,1.702389874
2019-01-14T00:00:00.000Z,711809700000.0,740112700000.0,11.9770776194,6.037811726,1.6767908667
2019-01-15T00:00:00.000Z,726378071860.0,754681071860.0,12.2222084747,6.161385606,1.7111091865
2019-01-16T00:00:00.000Z,735251966120.0,763554966120.0,12.371522709,6.2366569922,1.7320131793
2019-01-17T00:00:00.000Z,739617732280.0,767920732280.0,12.4449821184,6.2736889041,1.7422974966
2019-01-18T00:00:00.000Z,744173314360.0,772476314360.0,12.5216354152,6.3123308991,1.7530289581
2019-01-22T00:00:00.000Z,727469513400.0,755772513400.0,12.2405733271,6.170643584,1.7136802658
2019-01-23T00:00:00.000Z,730411660160.0,758714660160.0,12.2900785812,6.1955998724,1.7206110014
2019-01-24T00:00:00.000Z,724622274600.0,752925274600.0,12.1926650166,6.1464923371,1.7069731023
2019-01-25T00:00:00.000Z,748633988480.0,776936988480.0,12.5966917683,6.3501678526,1.7635368476
2019-01-28T00:00:00.000Z,741705707400.0,770008707400.0,12.4801148794,6.2913998185,1.7472160831
2019-01-29T00:00:00.000Z,734018162640.0,762321162640.0,12.3507624412,6.2261914518,1.7291067418
2019-01-30T00:00:00.000Z,784177019500.0,812480019500.0,13.1947471774,6.6516559181,1.8472646048
2019-01-31T00:00:00.000Z,789824043120.0,818127043120.0,13.2897653265,6.6995558912,1.8605671457
2019-02-01T00:00:00.000Z,790203674960.0,818506674960.0,13.2961531012,6.7027760574,1.8614614342
2019-02-04T00:00:00.000Z,812649407500.0,840952407500.0,13.6738302822,6.8931683872,1.9143362395
2019-02-05T00:00:00.000Z,826553423640.0,854856423640.0,13.9077825317,7.0111069762,1.9470895544
2019-02-06T00:00:00.000Z,826838147520.0,855141147520.0,13.9125733627,7.0135221009,1.9477602708
2019-02-07T00:00:00.000Z,811178334120.0,839481334120.0,13.6490776551,6.8806902429,1.9108708717
2019-02-08T00:00:00.000Z,808663273180.0,836966273180.0,13.6067586475,6.8593566415,1.9049462107
2019-02-11T00:00:00.000Z,804012783140.0,832315783140.0,13.5285084071,6.8199096049,1.893991177
2019-02-12T00:00:00.000Z,810941064220.0,839244064220.0,13.6450852959,6.878677639,1.9103119414
2019-02-13T00:00:00.000Z,807571831640.0,835874831640.0,13.5883937952,6.8500986635,1.9023751313
2019-02-14T00:00:00.000Z,810513978400.0,838816978400.0,13.6378990493,6.875054952,1.9093058669
2019-02-15T00:00:00.000Z,808710727160.0,837013727160.0,13.6075571193,6.8597591623,1.9050579967
2019-02-19T00:00:00.000Z,811130880140.0,839433880140.0,13.6482791833,6.8802877222,1.9107590857
2019-02-20T00:00:00.000Z,816350817940.0,844653817940.0,13.7361110858,6.9245650081,1.923055552
2019-02-21T00:00:00.000Z,811747781880.0,840050781880.0,13.6586593172,6.8855204923,1.9122123044
2019-02-22T00:00:00.000Z,820811492060.0,849114492060.0,13.8111674389,6.9624019616,1.9335634414
2019-02-25T00:00:00.000Z,826790693540.0,855093693540.0,13.9117748909,7.0131195801,1.9476484847
2019-02-26T00:00:00.000Z,827265233340.0,855568233340.0,13.9197596093,7.0171447879,1.9487663453
2019-02-27T00:00:00.000Z,829827748260.0,858130748260.0,13.9628770887,7.0388809102,1.9548027924
2019-02-28T00:00:00.000Z,821665663700.0,849968663700.0,13.825539932,6.9696473357,1.9355755905
2019-03-01T00:00:00.000Z,830302288060.0,858605288060.0,13.9708618071,7.042906118,1.955920653
2019-03-04T00:00:00.000Z,834478238300.0,862781238300.0,14.0411273292,7.0783279468,1.9657578261
2019-03-05T00:00:00.000Z,832959710940.0,861262710940.0,14.0155762303,7.0654472817,1.9621806722
2019-03-06T00:00:00.000Z,828166858960.0,856469858960.0,13.9349305743,7.0247926828,1.9508902804
2019-03-07T00:00:00.000Z,818581155000.0,846884155000.0,13.7736392623,6.9434834849,1.9283094967
2019-03-08T00:00:00.000Z,820526768180.0,848829768180.0,13.8063766078,6.9599868369,1.9328927251
2019-03-11T00:00:00.000Z,848951702200.0,877254702200.0,14.2846612408,7.2010967852,1.9998525737
2019-03-12T00:00:00.000Z,858489952180.0,886792952180.0,14.4451540809,7.2820034623,2.0223215713
2019-03-13T00:00:00.000Z,862286270580.0,890589270580.0,14.5090318282,7.3142051249,2.0312644559
2019-03-14T00:00:00.000Z,871871974540.0,900174974540.0,14.6703231401,7.3955143228,2.0538452396
2019-03-15T00:00:00.000Z,883213475760.0,911516475760.0,14.8611579102,7.4917167896,2.0805621074
2019-03-18T00:00:00.000Z,892229731960.0,920532731960.0,15.01286756,7.5681957381,2.1018014584
2019-03-19T00:00:00.000Z,885159088940.0,913462088940.0,14.8938952557,7.5082201417,2.0851453358
2019-03-20T00:00:00.000Z,892894087680.0,921197087680.0,15.0240461658,7.5738310291,2.1033664632
2019-03-21T00:00:00.000Z,925779695820.0,954082695820.0,15.5773871518,7.8527779308,2.1808342013
2019-03-22T00:00:00.000Z,906608287900.0,934911287900.0,15.2548045279,7.690159535,2.1356726339
2019-03-25T00:00:00.000Z,895646418520.0,923949418520.0,15.0703575326,7.5971772344,2.1098500546
2019-03-26T00:00:00.000Z,886392892420.0,914695892420.0,14.9146555235,7.518685682,2.0880517733
2019-03-27T00:00:00.000Z,894365161060.0,922668161060.0,15.0487987929,7.5863091733,2.106831831
2019-03-28T00:00:00.000Z,895551510560.0,923854510560.0,15.0687605889,7.5963721929,2.1096264824
2019-03-29T00:00:00.000Z,901388350100.0,929691350100.0,15.1669726254,7.645882249,2.1233761676
2019-03-30T00:00:00.000Z,,,15.7668068935,8.5149097875,-1.5541566795
2019-04-01T00:00:00.000Z,901750147200.0,934288147200.0,15.7731353367,8.5183274816,-1.5547804832
2019-04-02T00:00:00.000Z,914858625600.0,947396625600.0,16.0024247962,8.6421559191,-1.5773818728
2019-04-03T00:00:00.000Z,921129948000.0,953667948000.0,16.1121208326,8.7013975817,-1.5881947678
2019-04-04T00:00:00.000Z,922733143200.0,955271143200.0,16.1401634284,8.7165420669,-1.5909589665
2019-04-05T00:00:00.000Z,928910160000.0,961448160000.0,16.2482099003,8.7748928774,-1.6016092616
2019-04-08T00:00:00.000Z,943527528000.0,976065528000.0,16.5038923911,8.912974948,-1.62681225
2019-04-09T00:00:00.000Z,940698360000.0,973236360000.0,16.4544054574,8.886249386,-1.6219342522
2019-04-10T00:00:00.000Z,945979473600.0,978517473600.0,16.546781067,8.9361371018,-1.631039848
2019-04-11T00:00:00.000Z,938104956000.0,970642956000.0,16.4090424348,8.8617509541,-1.6174627543
2019-04-12T00:00:00.000Z,937727733600.0,970265733600.0,16.402444177,8.8581875458,-1.6168123546
2019-04-15T00:00:00.000Z,939425234400.0,971963234400.0,16.4321363372,8.8742228831,-1.6197391532
2019-04-16T00:00:00.000Z,939519540000.0,972057540000.0,16.4337859017,8.8751137351,-1.6199017532
2019-04-17T00:00:00.000Z,957814826400.0,990352826400.0,16.7538014063,9.0479390365,-1.6514461386
2019-04-18T00:00:00.000Z,961256980800.0,993794980800.0,16.814010509,9.080455137,-1.6573810359
2019-04-22T00:00:00.000Z,964416218400.0,996954218400.0,16.8692709183,9.1102986813,-1.6628281334
2019-04-23T00:00:00.000Z,978326294400.0,1010864294400.0,17.1125816757,9.2416993614,-1.6868116223
2019-04-24T00:00:00.000Z,976817404800.0,1009355404800.0,17.0861886444,9.2274457283,-1.6842100235
2019-04-25T00:00:00.000Z,967952678400.0,1000490678400.0,16.9311295854,9.1437056339,-1.6689256306
2019-04-26T00:00:00.000Z,963331704000.0,995869704000.0,16.8503009271,9.1000538825,-1.6609582342
2019-04-29T00:00:00.000Z,964793440800.0,997331440800.0,16.8758691761,9.1138620896,-1.6634785331
2019-04-30T00:00:00.000Z,946215237600.0,978753237600.0,16.5509049781,8.938364232,-1.6314463478
2019-05-01T00:00:00.000Z,992660745600.0,1025198745600.0,17.3633154732,9.3771088759,-1.7115268109
2019-05-02T00:00:00.000Z,986200812000.0,1018738812000.0,17.2503203079,9.3160855092,-1.7003887161
2019-05-03T00:00:00.000Z,998460540000.0,1030998540000.0,17.4647636872,9.4318962781,-1.7215267063
2019-05-06T00:00:00.000Z,983041574400.0,1015579574400.0,17.1950598985,9.2862419649,-1.6949416186
2019-05-07T00:00:00.000Z,956541700800.0,989079700800.0,16.7315322862,9.0359125335,-1.6492510396
2019-05-08T00:00:00.000Z,956730312000.0,989268312000.0,16.7348314151,9.0376942377,-1.6495762395
2019-05-09T00:00:00.000Z,946451001600.0,978989001600.0,16.5550288893,8.9405913622,-1.6318528477
2019-05-10T00:00:00.000Z,929758910400.0,962296910400.0,16.2630559804,8.782910546,-1.6030726609
2019-05-13T00:00:00.000Z,875721801600.0,908259801600.0,15.3178555466,8.2724523106,-1.5099029039
2019-05-14T00:00:00.000Z,889584724800.0,922122724800.0,15.5603415218,8.4034075647,-1.5338050929
2019-05-15T00:00:00.000Z,900241257600.0,932779257600.0,15.7467423054,8.5040738485,-1.5521788844
2019-05-16T00:00:00.000Z,896280422400.0,928818422400.0,15.6774605982,8.4666580616,-1.5453496875
2019-05-17T00:00:00.000Z,891187920000.0,923725920000.0,15.5883841175,8.4185520499,-1.5365692916
2019-05-20T00:00:00.000Z,863320615200.0,895858615200.0,15.1009378205,8.1553052636,-1.4885210137
2019-05-21T00:00:00.000Z,879871248000.0,912409248000.0,15.3904363827,8.3116498016,-1.5170573006
2019-05-22T00:00:00.000Z,861858878400.0,894396878400.0,15.0753695715,8.1414970565,-1.4860007149
2019-05-23T00:00:00.000Z,847147204800.0,879685204800.0,14.8180375162,8.0025241338,-1.4606351266
2019-05-24T00:00:00.000Z,843893661600.0,876431661600.0,14.7611275424,7.9717897374,-1.4550254292
2019-05-28T00:00:00.000Z,840404354400.0,872942354400.0,14.7000936575,7.9388282108,-1.449009232
2019-05-29T00:00:00.000Z,836396366400.0,868934366400.0,14.6299871681,7.9009669979,-1.4420987351
2019-05-30T00:00:00.000Z,840734424000.0,873272424000.0,14.7058671331,7.9419461931,-1.4495783317
2019-05-31T00:00:00.000Z,825504069600.0,858042069600.0,14.4394624733,7.798073584,-1.4233184438
2019-06-03T00:00:00.000Z,817158024000.0,849696024000.0,14.2934760189,7.7192331759,-1.4089283504
2019-06-04T00:00:00.000Z,847052899200.0,879590899200.0,14.8163879517,8.0016332817,-1.4604725267
2019-06-05T00:00:00.000Z,860727211200.0,893265211200.0,15.055574798,8.1308068317,-1.4840495158
2019-06-06T00:00:00.000Z,873364161600.0,905902161600.0,15.2766164352,8.2501810089,-1.5058379058
2019-06-07T00:00:00.000Z,896610492000.0,929148492000.0,15.6832340738,8.4697760438,-1.5459187873
2019-06-10T00:00:00.000Z,908068622400.0,940606622400.0,15.8836561553,8.5780145702,-1.5656746782
2019-06-11T00:00:00.000Z,918583696800.0,951121696800.0,16.0675825923,8.6773445759,-1.5838045698
2019-06-12T00:00:00.000Z,915660223200.0,948198223200.0,16.0164460941,8.6497281617,-1.5787639721
2019-06-13T00:00:00.000Z,915471612000.0,948009612000.0,16.0131469652,8.6479464576,-1.5784387723
2019-06-14T00:00:00.000Z,908823067200.0,941361067200.0,15.896852671,8.5851413867,-1.5669754776
2019-06-17T00:00:00.000Z,914245639200.0,946783639200.0,15.9917026273,8.6363653807,-1.5763249733
2019-06-18T00:00:00.000Z,935747316000.0,968285316000.0,16.3678033234,8.8394796524,-1.6133977562
2019-06-19T00:00:00.000Z,933012453600.0,965550453600.0,16.3199659542,8.8136449424,-1.6086823583
2019-06-20T00:00:00.000Z,940509748800.0,973047748800.0,16.4511063285,8.8844676818,-1.6216090524
2019-06-21T00:00:00.000Z,937303358400.0,969841358400.0,16.395021137,8.8541787115,-1.6160806549
2019-06-24T00:00:00.000Z,936360302400.0,968898302400.0,16.3785254924,8.8452701908,-1.6144546557
2019-06-25T00:00:00.000Z,922167309600.0,954705309600.0,16.1302660416,8.7111969545,-1.589983367
2019-06-26T00:00:00.000Z,942112944000.0,974650944000.0,16.4791489243,8.899612167,-1.6243732511
2019-06-27T00:00:00.000Z,941830027200.0,974368027200.0,16.4742002309,8.8969396108,-1.6238854513
2019-06-28T00:00:00.000Z,933248217600.0,965786217600.0,16.3240898653,8.8158720725,-1.6090888582
2019-06-29T00:00:00.000Z,,,16.7564093294,9.6753775566,-2.4715703761
2019-07-01T00:00:00.000Z,927346666250.0,941150666250.0,16.6504473696,9.6141936868,-2.455940987
2019-07-02T00:00:00.000Z,932775934750.0,946579934750.0,16.7479295224,9.6704812013,-2.4703196046
2019-07-03T00:00:00.000Z,940505740750.0,954309740750.0,16.8867176721,9.7506193575,-2.4907908566
2019-07-05T00:00:00.000Z,939677547250.0,953481547250.0,16.8718475132,9.7420331265,-2.4885975082
2019-07-08T00:00:00.000Z,920307021500.0,934111021500.0,16.5240510189,9.541210723,-2.4372975253
2019-07-09T00:00:00.000Z,925920333000.0,939724333000.0,16.6248376515,9.5994062889,-2.4521635536
2019-07-10T00:00:00.000Z,935076472250.0,948880472250.0,16.7892355193,9.694331843,-2.4764122391
2019-07-11T00:00:00.000Z,928266881250.0,942070881250.0,16.6669697684,9.6237339435,-2.4583780408
2019-07-12T00:00:00.000Z,935398547500.0,949202547500.0,16.7950183589,9.6976709329,-2.4772652079
2019-07-15T00:00:00.000Z,944186600750.0,957990600750.0,16.9528072673,9.7887803843,-2.5005390719
2019-07-16T00:00:00.000Z,940919837500.0,954723837500.0,16.8941527516,9.754912473,-2.4918875309
2019-07-17T00:00:00.000Z,935628601250.0,949432601250.0,16.7991489586,9.700055997,-2.4778744714
2019-07-18T00:00:00.000Z,946257084500.0,960061084500.0,16.9899826645,9.8102459619,-2.506022443
2019-07-19T00:00:00.000Z,932131784250.0,945935784250.0,16.7363638433,9.6638030216,-2.4686136669
2019-07-22T00:00:00.000Z,953434761500.0,967238761500.0,17.118857375,9.8846599641,-2.5250314628
2019-07-23T00:00:00.000Z,960888503000.0,974692503000.0,17.2526888051,9.9619360434,-2.5447715988
2019-07-24T00:00:00.000Z,960106320250.0,973910320250.0,17.2386447661,9.9538268252,-2.542700103
2019-07-25T00:00:00.000Z,952514546500.0,966318546500.0,17.1023349762,9.8751197074,-2.522594409
2019-07-26T00:00:00.000Z,955827320500.0,969631320500.0,17.1618156118,9.9094646315,-2.5313678027
2019-07-29T00:00:00.000Z,964753406000.0,978557406000.0,17.32208288,10.0020051215,-2.5550072248
2019-07-30T00:00:00.000Z,960612438500.0,974416438500.0,17.2477320855,9.9590739664,-2.5440404826
2019-07-31T00:00:00.000Z,980213018000.0,994017018000.0,17.5996591795,10.162281434,-2.595949729
2019-08-01T00:00:00.000Z,959002062250.0,972806062250.0,17.2188178876,9.9423785171,-2.5397756384
2019-08-02T00:00:00.000Z,938711321500.0,952515321500.0,16.8544989945,9.732015857,-2.4860386017
2019-08-05T00:00:00.000Z,889571840500.0,903375840500.0,15.9722028997,9.2225661493,-2.3558999277
2019-08-06T00:00:00.000Z,906411775000.0,920215775000.0,16.2745627974,9.3971528469,-2.4004980126
2019-08-07T00:00:00.000Z,915797968000.0,929601968000.0,16.4430912649,9.4944634652,-2.4253559616
2019-08-08T00:00:00.000Z,935996687250.0,949800687250.0,16.8057579181,9.7038720997,-2.4788492929
2019-08-09T00:00:00.000Z,924770064250.0,938574064250.0,16.604184653,9.587480968,-2.4491172363
2019-08-12T00:00:00.000Z,922423516000.0,936227516000.0,16.5620525361,9.5631533134,-2.4429027491
2019-08-13T00:00:00.000Z,961486642750.0,975290642750.0,17.2634283643,9.9681372102,-2.5463556837
2019-08-14T00:00:00.000Z,932867956250.0,946671956250.0,16.7495817623,9.6714352269,-2.4705633099
2019-08-15T00:00:00.000Z,928220870500.0,942024870500.0,16.6661436484,9.6232569306,-2.4582561881
2019-08-16T00:00:00.000Z,950121987500.0,963925987500.0,17.0593767394,9.85031504,-2.5162580691
2019-08-19T00:00:00.000Z,967836126250.0,981640126250.0,17.3774329159,10.0339649814,-2.5631713551
2019-08-20T00:00:00.000Z,967882137000.0,981686137000.0,17.3782590358,10.0344419943,-2.5632932078
2019-08-21T00:00:00.000Z,978372588000.0,992176588000.0,17.5666143819,10.1432009206,-2.5910756213
2019-08-22T00:00:00.000Z,977544394500.0,991348394500.0,17.551744223,10.1346146896,-2.5888822729
2019-08-23T00:00:00.000Z,932361838000.0,946165838000.0,16.7404944429,9.6661880858,-2.4692229303
2019-08-26T00:00:00.000Z,950075976750.0,963879976750.0,17.0585506194,9.8498380272,-2.5161362164
2019-08-27T00:00:00.000Z,939355472000.0,953159472000.0,16.8660646737,9.7386940367,-2.4877445394
2019-08-28T00:00:00.000Z,945658944750.0,959462944750.0,16.9792431053,9.804044795,-2.504438358
2019-08-29T00:00:00.000Z,961670685750.0,975474685750.0,17.2667328441,9.9700452616,-2.5468430945
2019-08-30T00:00:00.000Z,960428395500.0,974232395500.0,17.2444276057,9.957165915,-2.5435530718
2019-09-03T00:00:00.000Z,946441127500.0,960245127500.0,16.9932871443,9.8121540132,-2.5065098538
2019-09-04T00:00:00.000Z,962498879250.0,976302879250.0,17.281603003,9.9786314926,-2.5490364429
2019-09-05T00:00:00.000Z,981317276000.0,995121276000.0,17.619486058,10.1737297421,-2.5988741936
2019-09-06T00:00:00.000Z,981225254500.0,995029254500.0,17.6178338181,10.1727757164,-2.5986304882
2019-09-09T00:00:00.000Z,985412232750.0,999216232750.0,17.6930107326,10.2161838844,-2.6097190831
2019-09-10T00:00:00.000Z,997052952500.0,1010856952500.0,17.9020190771,10.3368681316,-2.6405478139
2019-09-11T00:00:00.000Z,1028754359250.0,1042558359250.0,18.4712157151,10.6655299748,-2.724504318
2019-09-12T00:00:00.000Z,1026453821750.0,1040257821750.0,18.4299097181,10.6416793331,-2.7184116834
2019-09-13T00:00:00.000Z,1006485156250.0,1020289156250.0,18.0713736646,10.4346557627,-2.6655276155
2019-09-16T00:00:00.000Z,1011776392500.0,1025580392500.0,18.1663774576,10.4895122387,-2.679540675
2019-09-17T00:00:00.000Z,1015457252500.0,1029261252500.0,18.2324670527,10.5276732655,-2.6892888903
2019-09-18T00:00:00.000Z,1024981477750.0,1038785477750.0,18.4034738801,10.6264149223,-2.7145123973
2019-09-19T00:00:00.000Z,1016653532000.0,1030457532000.0,18.2539461711,10.5400755992,-2.6924570602
2019-09-20T00:00:00.000Z,1001792059750.0,1015596059750.0,17.9871094308,10.3860004536,-2.653098641
2019-09-23T00:00:00.000Z,1006347124000.0,1020151124000.0,18.0688953048,10.4332247242,-2.6651620575
2019-09-24T00:00:00.000Z,1001562006000.0,1015366006000.0,17.9829788311,10.3836153894,-2.6524893776
2019-09-25T00:00:00.000Z,1016975607250.0,1030779607250.0,18.2597290107,10.5434146891,-2.6933100291
2019-09-26T00:00:00.000Z,1011730381750.0,1025534381750.0,18.1655513376,10.4890352259,-2.6794188223
2019-09-27T00:00:00.000Z,1006807231500.0,1020611231500.0,18.0771565042,10.4379948526,-2.6663805844
2019-09-28T00:00:00.000Z,,,18.2207765944,11.1264171106,4.4337223046
2019-09-30T00:00:00.000Z,1012160744600.0,1019650744600.0,18.3176622376,11.1855797962,4.4572978111
2019-10-01T00:00:00.000Z,1014962636200.0,1022452636200.0,18.368369701,11.2165440301,4.4696366273
2019-10-02T00:00:00.000Z,989519652800.0,997009652800.0,17.9079132185,10.9353688091,4.3575922165
2019-10-03T00:00:00.000Z,997925327600.0,1005415327600.0,18.0600356088,11.0282615109,4.3946086648
2019-10-04T00:00:00.000Z,1025899051800.0,1033389051800.0,18.5662923809,11.3374044271,4.5177978127
2019-10-07T00:00:00.000Z,1026125010800.0,1033615010800.0,18.5703816925,11.3399015427,4.5187928785
2019-10-08T00:00:00.000Z,1014103992000.0,1021593992000.0,18.3528303171,11.2070549907,4.4658553772
2019-10-09T00:00:00.000Z,1025989435400.0,1033479435400.0,18.5679281055,11.3384032734,4.518195839
2019-10-10T00:00:00.000Z,1039818126200.0,1047308126200.0,18.8181939735,11.4912267505,4.5790938669
2019-10-11T00:00:00.000Z,1067475507800.0,1074965507800.0,19.3187257094,11.7968737048,4.7008899226
